Collection ID	10825
Type	SpectraCollection
Description	48,VeVe,Rat,Urine (1)
Processing log	Standardized ppm range to 11.6:0.0007:-2.0. Set reference [0.030000,-0.030000]. Fix baseline (lambda: 200.000000). Cropped ranges: 9.8,0.14. Zeroed ranges: 6.01,5.54;5.0,4.72;4.01,3.92;3.86,3.82. Sum normalized to 1000.0.  Extracted residual after subtracting peaks for:  U6.837 (13), U6.824 (14).
Base sample ID	20509	20526	20539	20590	20592	20648	20690	20715	20819	20826	20837
Time	48	48	48	48	48	48	48	48	48	48	48
Classification	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe	VeVe
Sample ID	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine	Urine
Subject ID	20	21	19	24	22	23	44	46	47	45	43
Sample Description											
Weight											
Units of weight											
Species	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat	Rat
X	Y1	Y2	Y3	Y4	Y5	Y6	Y7	Y8	Y9	Y10	Y11
2.985800	0.020876	0.016221	0.046135	0.002904	0.023311	0.048072	0.028801	0.031365	0.033901	0.057935	0.013689
2.985100	0.024289	0.019004	0.037583	-0.004484	0.012751	0.032872	0.010264	0.024119	0.027182	0.046209	0.012648
2.984400	0.020956	0.014650	0.023108	-0.011426	0.002245	0.013037	0.001629	0.018168	0.024598	0.029444	0.014606
2.983700	0.014353	0.003203	0.008583	-0.013493	0.000477	-0.001434	0.007000	0.019272	0.025914	0.017309	0.024078
2.983000	0.010178	-0.001678	-0.001572	-0.007641	0.008518	-0.006989	0.016845	0.031515	0.034997	0.014864	0.029352
2.982300	0.010026	0.001953	-0.002759	0.000142	0.014358	-0.007349	0.017824	0.042312	0.037261	0.021193	0.020050
2.981600	0.004610	0.005953	-0.002117	0.008918	0.011626	-0.008660	0.006521	0.045087	0.026470	0.030025	0.009772
2.980900	-0.001715	0.002751	-0.002346	0.015867	-0.003668	-0.014495	-0.000217	0.036240	0.011044	0.036553	-0.000004
2.980200	-0.008072	-0.004723	-0.003226	0.012847	-0.012566	-0.016752	0.000102	0.027335	0.003952	0.032045	-0.008146
2.979500	-0.018107	-0.012346	-0.003571	0.004171	-0.014878	-0.014753	0.001253	0.019277	-0.005597	0.019825	-0.017981
2.978800	-0.025306	-0.020237	0.001830	-0.010674	-0.012017	-0.011139	-0.005999	0.007653	-0.014472	0.005013	-0.026302
2.978100	-0.031139	-0.019157	0.005578	-0.019867	-0.012542	-0.014965	-0.016952	-0.001472	-0.014518	-0.002070	-0.024739
2.977400	-0.033285	-0.010755	0.004122	-0.024656	-0.017705	-0.024204	-0.020238	-0.008368	-0.010570	-0.005891	-0.018394
2.976700	-0.029040	-0.003425	0.002244	-0.027719	-0.021602	-0.028639	-0.015182	-0.010357	-0.005821	-0.005985	-0.010172
2.976000	-0.019352	-0.006615	0.003019	-0.027629	-0.020142	-0.025269	-0.008537	-0.005336	0.002008	-0.001440	-0.006153
2.975300	-0.015805	-0.013536	0.004303	-0.024687	-0.015261	-0.015177	-0.011644	0.003035	0.005396	0.005408	-0.008050
2.974600	-0.019163	-0.015664	0.003410	-0.021939	-0.016476	-0.011795	-0.014866	0.006779	0.003647	0.010268	-0.011125
2.973900	-0.023685	-0.018534	-0.000038	-0.020402	-0.020532	-0.016452	-0.019308	0.004377	0.000048	0.016530	-0.014321
2.973200	-0.027965	-0.021821	-0.004757	-0.019752	-0.023815	-0.022934	-0.024559	-0.002035	-0.004525	0.017033	-0.015283
2.972500	-0.031096	-0.021885	-0.009520	-0.021835	-0.026756	-0.026557	-0.028134	-0.008779	-0.006455	0.010969	-0.014841
2.971800	-0.032440	-0.025042	-0.016696	-0.026736	-0.031801	-0.031053	-0.029019	-0.013864	-0.006909	0.001966	-0.014325
2.971100	-0.032345	-0.026988	-0.024035	-0.031019	-0.030908	-0.029462	-0.024669	-0.014558	-0.006131	-0.008493	-0.011828
2.970400	-0.028965	-0.023371	-0.025520	-0.028977	-0.024061	-0.025123	-0.015849	-0.011177	-0.006446	-0.010935	-0.005453
2.969700	-0.014038	-0.015622	-0.021440	-0.021065	-0.010002	-0.013952	-0.002412	-0.001969	-0.002468	-0.007667	0.003839
2.969000	-0.001678	0.000622	-0.007433	-0.008148	-0.004589	-0.003819	-0.014531	0.003276	0.003740	0.004916	-0.007421
2.968300	-0.015462	-0.003121	-0.002671	-0.013546	-0.021350	-0.018966	-0.034743	-0.010145	-0.007470	-0.000627	-0.023913
2.967600	-0.032684	-0.024122	-0.016464	-0.030148	-0.035432	-0.034029	-0.044311	-0.023014	-0.021223	-0.017846	-0.033387
2.966900	-0.040163	-0.037408	-0.027277	-0.040893	-0.041862	-0.043028	-0.046668	-0.029783	-0.027927	-0.026100	-0.039657
2.966200	-0.042987	-0.043490	-0.030905	-0.043975	-0.044612	-0.044390	-0.049952	-0.034962	-0.032509	-0.026827	-0.042074
2.965500	-0.044628	-0.045400	-0.031333	-0.043105	-0.048015	-0.045055	-0.051035	-0.039941	-0.036799	-0.024062	-0.041993
2.964800	-0.046721	-0.044559	-0.032976	-0.042062	-0.049504	-0.047024	-0.051097	-0.041759	-0.036801	-0.022423	-0.038739
2.964100	-0.045900	-0.041694	-0.033850	-0.042208	-0.048443	-0.047963	-0.050133	-0.040751	-0.034236	-0.023789	-0.033291
2.963400	-0.044545	-0.041424	-0.033700	-0.043764	-0.048207	-0.047931	-0.049755	-0.038141	-0.028562	-0.026991	-0.024752
2.962700	-0.043958	-0.044194	-0.033534	-0.045583	-0.049014	-0.048200	-0.049432	-0.036708	-0.022672	-0.030418	-0.020614
2.962000	-0.046099	-0.045898	-0.033834	-0.047256	-0.048566	-0.047634	-0.050445	-0.034807	-0.017480	-0.032550	-0.023133
2.961300	-0.046900	-0.047020	-0.037381	-0.046643	-0.049192	-0.048010	-0.049852	-0.033482	-0.016876	-0.032849	-0.023562
2.960600	-0.045599	-0.048344	-0.040174	-0.047140	-0.050199	-0.048202	-0.045519	-0.033065	-0.016777	-0.034550	-0.028147
2.959900	-0.041935	-0.048071	-0.040761	-0.047104	-0.047819	-0.043971	-0.040915	-0.034431	-0.017321	-0.036630	-0.034340
2.959200	-0.038645	-0.045680	-0.040903	-0.043582	-0.041320	-0.036513	-0.042202	-0.034688	-0.027377	-0.038937	-0.040548
2.958500	-0.037836	-0.040909	-0.041467	-0.039177	-0.037562	-0.035330	-0.042556	-0.032545	-0.033356	-0.039331	-0.042276
2.957800	-0.037390	-0.040646	-0.039539	-0.034809	-0.037909	-0.035695	-0.044512	-0.029391	-0.036665	-0.041085	-0.041727
2.957100	-0.035612	-0.040751	-0.036855	-0.033014	-0.038165	-0.037696	-0.048119	-0.026958	-0.037969	-0.042196	-0.039929
2.956400	-0.038040	-0.039685	-0.029834	-0.033413	-0.039419	-0.041876	-0.049301	-0.026215	-0.036887	-0.042336	-0.039062
2.955700	-0.041150	-0.042644	-0.024059	-0.036040	-0.043024	-0.043277	-0.048967	-0.025920	-0.034696	-0.040590	-0.035526
2.955000	-0.042566	-0.044364	-0.023206	-0.040405	-0.043900	-0.042458	-0.046676	-0.027845	-0.033396	-0.036261	-0.028164
2.954300	-0.039539	-0.043831	-0.022656	-0.040924	-0.043255	-0.038764	-0.037867	-0.027498	-0.029698	-0.029834	-0.018501
2.953600	-0.034579	-0.039331	-0.023491	-0.037325	-0.037402	-0.031282	-0.032201	-0.026408	-0.020261	-0.019276	-0.014352
2.952900	-0.031622	-0.033503	-0.021160	-0.032410	-0.035079	-0.024382	-0.033669	-0.023028	-0.016094	-0.012201	-0.018424
2.952200	-0.037866	-0.029298	-0.020961	-0.026076	-0.036006	-0.022813	-0.040673	-0.019031	-0.017317	-0.009503	-0.021260
2.951500	-0.042895	-0.029735	-0.026551	-0.026415	-0.039499	-0.032393	-0.043774	-0.023719	-0.015538	-0.010812	-0.014775
2.950800	-0.045648	-0.037859	-0.031043	-0.033561	-0.042906	-0.038377	-0.045456	-0.030523	-0.014798	-0.018710	-0.004996
2.950100	-0.044861	-0.045157	-0.032762	-0.038787	-0.044657	-0.040424	-0.043605	-0.036070	-0.005470	-0.026081	-0.004698
2.949400	-0.041677	-0.048612	-0.030922	-0.042384	-0.044646	-0.038641	-0.042861	-0.040499	0.007373	-0.034691	-0.005041
2.948700	-0.038477	-0.046463	-0.029053	-0.041955	-0.042228	-0.032187	-0.036178	-0.040635	0.007796	-0.038163	-0.007517
2.948000	-0.034411	-0.044389	-0.029353	-0.039032	-0.039611	-0.024853	-0.025382	-0.039095	0.011175	-0.037164	-0.018481
2.947300	-0.024636	-0.038985	-0.030334	-0.032052	-0.033294	-0.015940	-0.016917	-0.035860	0.005577	-0.037083	-0.023720
2.946600	-0.011158	-0.027706	-0.028607	-0.020709	-0.020089	-0.006436	-0.010326	-0.028271	-0.006577	-0.037835	-0.025262
2.945900	-0.010632	-0.010710	-0.022215	-0.003055	-0.008589	-0.000377	-0.008144	-0.013138	-0.014670	-0.034185	-0.026458
2.945200	-0.011817	-0.006524	-0.014147	0.004830	-0.007237	0.003015	-0.015085	-0.002626	-0.019748	-0.028709	-0.029478
2.944500	-0.019310	-0.005013	-0.003342	0.006055	-0.006726	-0.004441	-0.024373	-0.000583	-0.024314	-0.021332	-0.033270
2.943800	-0.028340	-0.009490	0.010431	0.006825	-0.018635	-0.011508	-0.026490	-0.001137	-0.028211	-0.013016	-0.035093
2.943100	-0.032485	-0.018042	0.009200	-0.000756	-0.027829	-0.014763	-0.027724	-0.006484	-0.029148	-0.008951	-0.035164
2.942400	-0.035848	-0.023462	0.007158	-0.010154	-0.035182	-0.018240	-0.031858	-0.016648	-0.029747	-0.006165	-0.035134
2.941700	-0.038526	-0.028614	-0.004868	-0.019408	-0.041950	-0.022534	-0.031467	-0.024621	-0.031096	0.001979	-0.033019
2.941000	-0.039027	-0.031236	-0.018407	-0.021214	-0.042795	-0.022383	-0.027575	-0.025037	-0.029656	0.011949	-0.028657
2.940300	-0.039214	-0.030331	-0.023873	-0.018738	-0.041862	-0.017884	-0.019819	-0.021350	-0.026254	0.017058	-0.021743
2.939600	-0.036053	-0.027590	-0.024507	-0.013167	-0.039051	-0.008138	-0.004363	-0.014616	-0.020289	0.022942	-0.010598
2.938900	-0.026223	-0.020889	-0.020094	-0.002882	-0.032051	0.007568	0.033676	-0.006081	-0.007013	0.027604	0.002970
2.938200	-0.013433	-0.007885	-0.007378	0.022001	-0.022875	0.044320	0.074657	0.007629	0.018408	0.035772	0.026094
2.937500	0.000051	0.010467	0.006963	0.054532	-0.019794	0.090049	0.149525	0.027253	0.041254	0.051833	0.051830
2.936800	0.028428	0.047707	0.023485	0.110343	-0.011410	0.161513	0.364968	0.064068	0.071365	0.088028	0.109618
2.936100	0.077459	0.133181	0.065602	0.243401	0.025591	0.371000	0.754492	0.176839	0.158450	0.192232	0.313610
2.935400	0.215521	0.280741	0.142693	0.490955	0.104729	0.752774	1.688676	0.388444	0.327896	0.386197	0.660133
2.934700	0.645567	0.656224	0.354865	1.108425	0.279833	1.620045	3.390019	0.865052	0.759164	0.901422	1.231504
2.934000	1.044423	1.541076	0.969929	2.485470	0.450031	2.838759	2.790598	1.499817	1.429369	2.136599	1.099404
2.933300	0.739792	1.640459	1.312972	2.537231	0.301099	2.053517	1.332128	1.095429	1.095619	2.290212	0.510236
2.932600	0.282859	0.893888	0.823659	1.339952	0.159206	0.988171	0.506632	0.536596	0.526741	1.264445	0.251712
2.931900	0.158767	0.348410	0.332913	0.497867	0.071127	0.399271	0.280266	0.215588	0.216419	0.479656	0.130544
2.931200	0.108899	0.182763	0.189565	0.259497	0.055922	0.242326	0.213971	0.137887	0.136431	0.254583	0.120852
2.930500	0.104059	0.149375	0.137230	0.190956	0.103778	0.220172	0.216258	0.144267	0.143264	0.184476	0.171641
2.929800	0.170935	0.189212	0.136726	0.197013	0.208167	0.274381	0.299519	0.209122	0.215788	0.183501	0.267530
2.929100	0.242314	0.298588	0.204996	0.269462	0.266596	0.347382	0.255803	0.276143	0.287731	0.261289	0.239056
2.928400	0.136666	0.249831	0.271315	0.226901	0.137203	0.203040	0.132782	0.164561	0.164842	0.292397	0.090980
2.927700	0.071113	0.126354	0.173052	0.115462	0.056768	0.095987	0.075794	0.078264	0.078260	0.183949	0.032697
2.927000	0.038510	0.072732	0.108097	0.063345	0.019584	0.049116	0.033983	0.042722	0.039988	0.116718	0.011407
2.926300	0.023139	0.041828	0.075386	0.032603	-0.000005	0.018160	0.016255	0.021638	0.020210	0.072489	0.007453
2.925600	0.008237	0.028732	0.061543	0.021622	-0.005911	0.006457	0.006078	0.015905	0.017000	0.049219	0.010840
2.924900	-0.010336	0.014529	0.043097	0.012491	-0.009810	-0.002254	-0.005088	0.011385	0.013667	0.029385	0.010129
2.924200	-0.019842	-0.006475	0.016544	-0.004086	-0.016683	-0.013063	-0.011714	-0.002918	0.005854	0.008360	-0.002772
2.923500	-0.022499	-0.019067	0.002411	-0.013665	-0.021946	-0.017028	-0.021441	-0.013369	-0.000901	-0.001020	-0.011688
2.922800	-0.022542	-0.023079	-0.006345	-0.015847	-0.027816	-0.018969	-0.030297	-0.016909	-0.007927	-0.010017	-0.014180
2.922100	-0.019625	-0.019081	-0.014750	-0.012975	-0.028729	-0.026158	-0.031148	-0.015977	-0.007872	-0.015566	-0.012233
2.921400	-0.010439	-0.013990	-0.017724	-0.010150	-0.023984	-0.028578	-0.026965	-0.012967	0.000288	-0.015144	-0.008597
2.920700	-0.013139	-0.013843	-0.015652	-0.013655	-0.021005	-0.023373	-0.020070	-0.012559	0.005902	-0.016922	0.000672
2.920000	-0.017243	-0.012626	-0.014450	-0.018484	-0.014260	-0.010371	-0.005097	-0.005519	0.003061	-0.017983	0.016609
2.919300	-0.007101	-0.001376	-0.009646	-0.012128	0.003223	0.010453	0.019184	0.011667	0.011012	-0.011597	0.033632
2.918600	0.006214	0.013823	0.006207	-0.005349	0.017268	0.021323	0.016629	0.020619	0.021837	0.000472	0.023829
2.917900	0.010072	0.011294	0.019423	-0.011713	0.006074	0.005533	-0.004794	0.005863	0.014696	-0.000899	-0.000928
2.917200	-0.008597	-0.002154	0.017172	-0.022723	-0.012939	-0.014955	-0.026581	-0.011643	-0.003863	-0.013275	-0.016753
2.916500	-0.023694	-0.008560	0.004025	-0.028921	-0.025266	-0.029623	-0.033991	-0.020853	-0.019134	-0.024261	-0.023107
2.915800	-0.027159	-0.007730	0.001953	-0.026478	-0.025399	-0.033485	-0.031218	-0.019314	-0.020305	-0.023871	-0.020325
2.915100	-0.018830	-0.001004	0.010777	-0.018690	-0.021396	-0.030329	-0.019304	-0.008114	-0.012113	-0.015853	-0.010972
2.914400	-0.007002	0.017341	0.029343	-0.002849	-0.009828	-0.017899	-0.005675	0.012198	0.008433	0.003830	0.003822
2.913700	0.003258	0.032778	0.046003	0.011448	0.001180	-0.005869	0.003508	0.023861	0.025906	0.019437	0.013124
2.913000	0.008977	0.040229	0.057434	0.020159	0.007328	0.001447	0.006102	0.026406	0.035781	0.028602	0.017277
2.912300	0.008089	0.036120	0.059424	0.021437	0.008103	0.002544	0.004928	0.022817	0.037674	0.028215	0.017980
2.911600	0.003772	0.026382	0.053168	0.016017	0.004337	-0.001169	-0.000766	0.017269	0.034107	0.020288	0.016571
2.910900	-0.001206	0.013259	0.037165	0.005394	-0.002636	-0.007827	-0.005254	0.010245	0.024196	0.007364	0.015128
2.910200	-0.001906	0.005798	0.024411	-0.001951	-0.006228	-0.012101	-0.005451	0.009589	0.019236	-0.002035	0.018721
2.909500	0.004476	0.001736	0.016654	-0.009501	-0.005523	-0.013309	0.006734	0.012202	0.023963	-0.006599	0.023317
2.908800	0.017831	-0.000618	0.018353	-0.014855	0.003034	-0.005715	0.019447	0.017091	0.047489	-0.003798	0.032227
2.908100	0.028610	0.002056	0.024740	-0.011302	0.011584	0.007742	0.029091	0.027317	0.062135	-0.001795	0.042395
2.907400	0.025456	0.009812	0.025078	-0.002912	0.021577	0.020137	0.044015	0.037959	0.060188	-0.000967	0.050098
2.906700	0.024614	0.029570	0.019038	0.010930	0.045332	0.047289	0.067218	0.054078	0.054507	0.007715	0.081579
2.906000	0.040772	0.049738	0.023344	0.025696	0.076366	0.082225	0.099241	0.077867	0.064133	0.024289	0.112227
2.905300	0.074687	0.075951	0.049308	0.040774	0.099375	0.105885	0.093909	0.093291	0.080531	0.047556	0.105107
2.904600	0.072008	0.077939	0.090550	0.036427	0.076356	0.075549	0.049153	0.064393	0.068652	0.050253	0.046590
2.903900	0.036403	0.055282	0.090484	0.018816	0.038190	0.031529	0.010840	0.026846	0.034460	0.026301	0.007259
2.903200	0.002941	0.032862	0.064488	0.005745	0.013214	0.003597	-0.009685	0.006564	0.008709	0.002775	-0.010632
2.902500	-0.011686	0.016066	0.040502	-0.004705	-0.002723	-0.010941	-0.016718	0.001089	-0.004539	-0.007939	-0.019070
2.901800	-0.014749	0.008818	0.027775	-0.009693	-0.013305	-0.017202	-0.018866	0.004717	-0.008088	-0.006752	-0.020234
2.901100	-0.010799	0.010778	0.024615	-0.007931	-0.016647	-0.017920	-0.014965	0.008647	-0.004426	0.003204	-0.016861
2.900400	-0.003641	0.017368	0.031326	-0.000966	-0.011251	-0.014288	-0.009364	0.009375	0.003458	0.014333	-0.011368
2.899700	0.001731	0.021955	0.038346	0.005050	-0.007441	-0.011357	-0.008538	0.009820	0.010436	0.021300	-0.004738
2.899000	-0.001070	0.013299	0.033529	0.002212	-0.011595	-0.014264	-0.012764	0.005041	0.012305	0.012701	-0.002974
2.898300	-0.003624	-0.000858	0.021378	-0.007887	-0.018007	-0.021497	-0.014873	-0.001546	0.008695	-0.001725	-0.005291
2.897600	0.004415	-0.010879	0.009341	-0.019557	-0.022712	-0.026351	-0.008682	-0.005235	0.008680	-0.013511	-0.004147
2.896900	0.018102	-0.011987	0.005100	-0.031183	-0.022250	-0.028434	0.001404	-0.001184	0.023138	-0.021553	0.005816
2.896200	0.031102	-0.008289	0.007962	-0.033988	-0.017011	-0.024299	0.011008	0.005318	0.039532	-0.023377	0.018787
2.895500	0.037688	-0.004255	0.010319	-0.032840	-0.011248	-0.017569	0.015819	0.010421	0.048674	-0.024055	0.038566
2.894800	0.037399	-0.000925	0.011750	-0.029940	-0.006487	-0.011460	0.020037	0.016568	0.051712	-0.023540	0.045783
2.894100	0.032356	0.005973	0.011455	-0.024276	-0.001467	0.001760	0.035395	0.023414	0.053886	-0.020952	0.037573
2.893400	0.037762	0.033222	0.007861	-0.011682	0.017663	0.019715	0.045453	0.040499	0.052007	-0.017218	0.039517
2.892700	0.058116	0.058890	0.011084	-0.000892	0.048541	0.029033	0.061012	0.056116	0.046551	-0.009049	0.051444
2.892000	0.058250	0.056947	0.026795	0.006565	0.080924	0.047062	0.065689	0.058782	0.050944	0.012711	0.052145
2.891300	0.046860	0.044379	0.053626	0.008930	0.061745	0.042815	0.039610	0.037198	0.043009	0.048342	0.023992
2.890600	0.023636	0.023033	0.063443	0.005128	0.026928	0.020819	0.011399	0.011772	0.022173	0.046706	0.002466
2.889900	-0.004745	0.006349	0.044687	0.001136	0.001324	0.001489	-0.016802	-0.000723	0.003080	0.020323	-0.016416
2.889200	-0.017749	-0.006786	0.013751	-0.010640	-0.020644	-0.020430	-0.031452	-0.009438	-0.016188	0.006216	-0.033189
2.888500	-0.030171	-0.016791	-0.006569	-0.022648	-0.034316	-0.030511	-0.041618	-0.019438	-0.027599	0.000907	-0.038124
2.887800	-0.038674	-0.024896	-0.021423	-0.031177	-0.043400	-0.037224	-0.047891	-0.028149	-0.032302	-0.011767	-0.039819
2.887100	-0.040266	-0.035256	-0.031720	-0.039224	-0.047675	-0.041493	-0.047937	-0.033046	-0.032376	-0.023998	-0.039161
2.886400	-0.036950	-0.040638	-0.033687	-0.041872	-0.046387	-0.044101	-0.044687	-0.030595	-0.029332	-0.029797	-0.036795
2.885700	-0.030648	-0.040587	-0.031302	-0.040426	-0.042073	-0.044514	-0.040428	-0.026365	-0.024670	-0.032273	-0.033084
2.885000	-0.021594	-0.040616	-0.027094	-0.038529	-0.038357	-0.042308	-0.034025	-0.022670	-0.018251	-0.032437	-0.030284
2.884300	-0.008868	-0.039439	-0.022552	-0.037351	-0.034948	-0.040334	-0.026081	-0.019257	-0.012895	-0.031296	-0.029383
2.883600	-0.000633	-0.034408	-0.016519	-0.035354	-0.031354	-0.036448	-0.019933	-0.015650	-0.004183	-0.030172	-0.029694
2.882900	0.003220	-0.030249	-0.014646	-0.036692	-0.032176	-0.037709	-0.019202	-0.015934	0.001421	-0.031103	-0.029618
2.882200	-0.003353	-0.031381	-0.016195	-0.041171	-0.035662	-0.041242	-0.024587	-0.019367	0.000555	-0.035293	-0.030620
2.881500	-0.015211	-0.038387	-0.024755	-0.047746	-0.040250	-0.046517	-0.033124	-0.027430	-0.010333	-0.042260	-0.032524
2.880800	-0.028326	-0.045456	-0.033032	-0.050875	-0.043629	-0.050906	-0.041757	-0.032860	-0.021167	-0.046441	-0.034040
2.880100	-0.039520	-0.049960	-0.040282	-0.052414	-0.043520	-0.053794	-0.047459	-0.034719	-0.028061	-0.049706	-0.037119
2.879400	-0.042740	-0.052031	-0.044068	-0.053968	-0.041702	-0.054632	-0.045964	-0.035442	-0.031398	-0.052068	-0.041279
2.878700	-0.042821	-0.050680	-0.043197	-0.053740	-0.040525	-0.053175	-0.044191	-0.036588	-0.031995	-0.050414	-0.042202
2.878000	-0.040201	-0.049926	-0.039076	-0.051371	-0.041561	-0.050315	-0.044833	-0.038293	-0.033631	-0.046885	-0.040792
2.877300	-0.038598	-0.049292	-0.033844	-0.047854	-0.043526	-0.046451	-0.046865	-0.037885	-0.033859	-0.041388	-0.039357
2.876600	-0.041051	-0.046274	-0.033336	-0.044256	-0.045629	-0.045343	-0.047410	-0.035412	-0.033187	-0.039442	-0.039133
2.875900	-0.043042	-0.039797	-0.036078	-0.040367	-0.046479	-0.046157	-0.046792	-0.033550	-0.033198	-0.042170	-0.040577
2.875200	-0.044089	-0.037581	-0.037612	-0.039645	-0.046753	-0.047338	-0.047812	-0.033742	-0.032868	-0.042750	-0.042938
2.874500	-0.044549	-0.038791	-0.037045	-0.040522	-0.046371	-0.048073	-0.049554	-0.034735	-0.033935	-0.040283	-0.044342
2.873800	-0.043315	-0.041066	-0.036161	-0.039143	-0.045628	-0.046415	-0.049728	-0.033402	-0.034175	-0.036983	-0.042487
2.873100	-0.041230	-0.041728	-0.035020	-0.036929	-0.044950	-0.044303	-0.047852	-0.032298	-0.031602	-0.034703	-0.039590
2.872400	-0.037893	-0.039759	-0.033168	-0.033719	-0.041490	-0.041179	-0.042426	-0.030573	-0.028096	-0.033037	-0.034170
2.871700	-0.035392	-0.035073	-0.028954	-0.029174	-0.037373	-0.035497	-0.037117	-0.027140	-0.023053	-0.030462	-0.028874
2.871000	-0.032729	-0.032502	-0.025673	-0.025709	-0.033497	-0.030058	-0.036749	-0.023752	-0.019505	-0.027445	-0.030054
2.870300	-0.033077	-0.032014	-0.022305	-0.025950	-0.031752	-0.033414	-0.041945	-0.024409	-0.021345	-0.023543	-0.032550
2.869600	-0.038493	-0.037534	-0.025238	-0.031415	-0.034740	-0.039747	-0.046329	-0.028012	-0.028685	-0.021055	-0.035575
2.868900	-0.043429	-0.041667	-0.030623	-0.035502	-0.037385	-0.042867	-0.048176	-0.026969	-0.031209	-0.021547	-0.032802
2.868200	-0.045052	-0.042232	-0.032672	-0.035673	-0.035297	-0.041055	-0.049442	-0.021031	-0.030865	-0.017775	-0.031540
2.867500	-0.044778	-0.039739	-0.032709	-0.032678	-0.032579	-0.038372	-0.049517	-0.017377	-0.031351	-0.013107	-0.030639
2.866800	-0.045340	-0.039315	-0.031563	-0.031684	-0.035060	-0.040037	-0.049768	-0.020302	-0.031950	-0.015065	-0.028916
2.866100	-0.046054	-0.041149	-0.033168	-0.037459	-0.039881	-0.044894	-0.049849	-0.024695	-0.031483	-0.025657	-0.029657
2.865400	-0.046985	-0.046192	-0.035885	-0.042685	-0.041408	-0.048622	-0.047375	-0.027589	-0.029599	-0.033600	-0.032965
2.864700	-0.043914	-0.050934	-0.035940	-0.046849	-0.041484	-0.050279	-0.042152	-0.032395	-0.026489	-0.039081	-0.036402
2.864000	-0.039174	-0.053989	-0.034912	-0.047960	-0.043399	-0.046044	-0.041744	-0.036979	-0.028189	-0.039923	-0.039532
2.863300	-0.039214	-0.053479	-0.032886	-0.045687	-0.045362	-0.042229	-0.044730	-0.038293	-0.032330	-0.037900	-0.043546
2.862600	-0.041203	-0.049084	-0.031594	-0.040754	-0.045418	-0.039790	-0.047440	-0.038846	-0.033893	-0.036424	-0.046216
2.861900	-0.040375	-0.039913	-0.032854	-0.036747	-0.044483	-0.042379	-0.047518	-0.039136	-0.032879	-0.036575	-0.047027
2.861200	-0.037958	-0.034061	-0.032552	-0.037353	-0.042784	-0.043548	-0.046374	-0.038327	-0.031104	-0.036888	-0.044605
2.860500	-0.035301	-0.030597	-0.030732	-0.037096	-0.039697	-0.043453	-0.043613	-0.035528	-0.027885	-0.035261	-0.039651
2.859800	-0.031752	-0.027656	-0.026369	-0.034055	-0.036110	-0.041452	-0.040052	-0.030037	-0.021975	-0.031609	-0.031451
2.859100	-0.027832	-0.025653	-0.020962	-0.031482	-0.032144	-0.038587	-0.034497	-0.024470	-0.016675	-0.027136	-0.025707
